ID,filename,source,filetype,band_abbrev,abbrev_type,band,thedate,date_format,date_right_after_band,score
587524.html,ph1991-02-16s2t03.flac,Etree,flac,ph,canonical,Phish,1991-02-16 00:00:00,yyyy-mm-dd,True,4
587525.html,ph1991-07-25s2t03.flac,Etree,flac,ph,canonical,Phish,1991-07-25 00:00:00,yyyy-mm-dd,True,4
394c877f5fa597c0bdc08b80100c22b9b447af54,jg+ms1974-11-07_48k_d1t01.flac,LosslessLegs,flac,jg+ms,assigned,Jerry Garcia & Merl Saunders,1974-11-07 00:00:00,yyyy-mm-dd,True,4
cd1c8a96322419332b10e785012c7c15e97ee44c,StingGabriel2016-06-26Camden.t18.flac,LosslessLegs,flac,stinggabriel,assigned,Sting & Peter Gabriel,2016-06-26 00:00:00,yyyy-mm-dd,True,4
587488.html,delmccouryband2016-06-16t01.flac,Etree,flac,delmccouryband,assigned,The Del McCoury Band,2016-06-16 00:00:00,yyyy-mm-dd,True,4
587530.html,mmw2001-06-29d1t01.flac,Etree,flac,mmw,canonical,Medeski Martin & Wood,2001-06-29 00:00:00,yyyy-mm-dd,True,4
587515.html,logic2016-07-06d01t02.flac,Etree,flac,logic,canonical,DJ Logic,2016-07-06 00:00:00,yyyy-mm-dd,True,4
5f0fb5d15bd5007d8bf2165851b3162215466aad,jg+ms1974-11-08d1t03.shn,LosslessLegs,shn,jg+ms,assigned,Jerry Garcia & Merl Saunders,1974-11-08 00:00:00,yyyy-mm-dd,True,4
587486.html,wookiefoot2016-07-01.mk4.psp2.zoomf8.16bit-t01.flac,Etree,flac,wookiefoot,assigned,Wookiefoot,2016-07-01 00:00:00,yyyy-mm-dd,True,4
587485.html,kaminanda2016-07-01.mk4.psp2.zoomf8.24bit-t01.flac,Etree,flac,kaminanda,assigned,Kaminanda,2016-07-01 00:00:00,yyyy-mm-dd,True,4
587533.html,ryanadams2016-06-18d01t17.flac,Etree,flac,ryanadams,assigned,Ryan Adams,2016-06-18 00:00:00,yyyy-mm-dd,True,4
587534.html,um2016-07-07set1t01.flac,Etree,flac,um,canonical,Umphrey's McGee,2016-07-07 00:00:00,yyyy-mm-dd,True,4
587535.html,mando2016-06-18d01t20.flac,Etree,flac,mando,assigned,Mando Diao,2016-06-18 00:00:00,yyyy-mm-dd,True,4
587484.html,kaminanda2016-07-01.mk4.psp2.zoomf8.16bit-t01.flac,Etree,flac,kaminanda,assigned,Kaminanda,2016-07-01 00:00:00,yyyy-mm-dd,True,4
587483.html,friendsofthefamily2016-07-02.mk4.psp2.zoomf8.24bit-t01.flac,Etree,flac,friendsofthefamily,assigned,Friends of the Family,2016-07-02 00:00:00,yyyy-mm-dd,True,4
587482.html,friendsofthefamily2016-07-02.mk4.psp2.zoomf8.16bit-t01.flac,Etree,flac,friendsofthefamily,assigned,Friends of the Family,2016-07-02 00:00:00,yyyy-mm-dd,True,4
587481.html,desertdwellers2016-07-02.mk4.psp2.zoomf8.24bit-t01.flac,Etree,flac,desertdwellers,assigned,Desert Dwellers,2016-07-02 00:00:00,yyyy-mm-dd,True,4
587537.html,lilsmokies2016-06-18d01t11.flac,Etree,flac,lilsmokies,assigned,Lil' Smokies,2016-06-18 00:00:00,yyyy-mm-dd,True,4
587498.html,theweight2016-07-06.mk6.edtyre.d1.t01.flac,Etree,flac,theweight,assigned,The Weight,2016-07-06 00:00:00,yyyy-mm-dd,True,4
d95886851ab593c14c7088b1d91c22229b375472,gd1993-02-23d1t01.flac,LosslessLegs,flac,gd,canonical,Grateful Dead,1993-02-23 00:00:00,yyyy-mm-dd,True,4
ac0ae80ba0d4446da25d36f60e6e93c49ab45cb2,jg1974-11-10d1t001.flac,LosslessLegs,flac,jg,variant,Jerry Garcia,1974-11-10 00:00:00,yyyy-mm-dd,True,4
587509.html,ph2016-07-06.mk22.sxr4.1644.s1t01.flac,Etree,flac,ph,canonical,Phish,2016-07-06 00:00:00,yyyy-mm-dd,True,4
587512.html,ph2016-07-06.mk4v.sxr4.2496.s1t01.flac,Etree,flac,ph,canonical,Phish,2016-07-06 00:00:00,yyyy-mm-dd,True,4
6dd5d5a349fea7b0a59fc5fa35a2070008c9498e,smiths1984-02-24t04.flac,LosslessLegs,flac,smiths,assigned,The Smiths,1984-02-24 00:00:00,yyyy-mm-dd,True,4
587516.html,ph2016-07-01.mk4v.sxr4.1644.s1t01.flac,Etree,flac,ph,canonical,Phish,2016-07-01 00:00:00,yyyy-mm-dd,True,4
587517.html,ph2016-07-01.mk4v.sxr4.2496.s1t01.flac,Etree,flac,ph,canonical,Phish,2016-07-01 00:00:00,yyyy-mm-dd,True,4
587511.html,ph2016-07-06.mk4v.sxr4.1644.s1t01.flac,Etree,flac,ph,canonical,Phish,2016-07-06 00:00:00,yyyy-mm-dd,True,4
587510.html,ph2016-07-06.mk22.sxr4.2496.s1t01.flac,Etree,flac,ph,canonical,Phish,2016-07-06 00:00:00,yyyy-mm-dd,True,4
587518.html,ph2016-07-01.mk22.sxr4.1644.s1t01.flac,Etree,flac,ph,canonical,Phish,2016-07-01 00:00:00,yyyy-mm-dd,True,4
a571d640ff92b69e976a5c8aab8acbb7bfceccb6,ttb2016-07-23s1t01.flac,LosslessLegs,flac,ttb,assigned,Tedeschi Trucks Band,2016-07-23 00:00:00,yyyy-mm-dd,True,4
e88ccb70869f4320ccd869b6a1123aad8b99b49a,gd1993-03-14.Nak300.t01.flac,LosslessLegs,flac,gd,canonical,Grateful Dead,1993-03-14 00:00:00,yyyy-mm-dd,True,4
587519.html,ph2016-07-01.mk22.sxr4.2496.s1t01.flac,Etree,flac,ph,canonical,Phish,2016-07-01 00:00:00,yyyy-mm-dd,True,4
587508.html,BrothersComatose2016-05-29_MK2Sa01.flac,Etree,flac,brotherscomatose,assigned,Brothers Comatose,2016-05-29 00:00:00,yyyy-mm-dd,True,4
587502.html,oakhurst2016-06-11t01.sbd.cm300s.cp1s.mtx.16bit.flac,Etree,flac,oakhurst,assigned,Oakhurst,2016-06-11 00:00:00,yyyy-mm-dd,True,4
587463.html,ph2016-07-03.mk41v.sxr4.1644.s1t01.flac,Etree,flac,ph,canonical,Phish,2016-07-03 00:00:00,yyyy-mm-dd,True,4
cb8d439ae4cb062ff60b833b73b555810a6dad69,jg1974-11-10s1t001.flac,LosslessLegs,flac,jg,variant,Jerry Garcia,1974-11-10 00:00:00,yyyy-mm-dd,True,4
587520.html,ph1989-12-07s1t01.flac,Etree,flac,ph,canonical,Phish,1989-12-07 00:00:00,yyyy-mm-dd,True,4
587521.html,ph1990-09-13s2t04.flac,Etree,flac,ph,canonical,Phish,1990-09-13 00:00:00,yyyy-mm-dd,True,4
587522.html,ph1990-11-02s1t15.flac,Etree,flac,ph,canonical,Phish,1990-11-02 00:00:00,yyyy-mm-dd,True,4
587504.html,headforthehills2016-06-11t01.ca14s.omnis.onstage.16bit.flac,Etree,flac,headforthehills,assigned,Head for the Hills,2016-06-11 00:00:00,yyyy-mm-dd,True,4
0367d599e28dedbc2cefaea5da1e8ce4b5bc669f,dc2016-07-02set1t01.flac,LosslessLegs,flac,dc,assigned,Dead & Company,2016-07-02 00:00:00,yyyy-mm-dd,True,4
587503.html,headforthehills2016-06-11t01.sbd.cm300s.cp1s.mtx.16bit.flac,Etree,flac,headforthehills,assigned,Head for the Hills,2016-06-11 00:00:00,yyyy-mm-dd,True,4
aba0e9801dc0c23c7aa96adb1673151349c6ea1c,ttb2016-07-23s1t01.flac,LosslessLegs,flac,ttb,assigned,Tedeschi Trucks Band,2016-07-23 00:00:00,yyyy-mm-dd,True,4
587523.html,ph1990-11-04s2t04.flac,Etree,flac,ph,canonical,Phish,1990-11-04 00:00:00,yyyy-mm-dd,True,4
1577c098629202815095b41810b14ef28e179e66,loslobos2016-07-23s1t01.flac,LosslessLegs,flac,loslobos,assigned,Los Lobos,2016-07-23 00:00:00,yyyy-mm-dd,True,4
587513.html,hayley2016-07-06d01t08.flac,Etree,flac,hayley,assigned,Hayley Jane,2016-07-06 00:00:00,yyyy-mm-dd,True,4
587468.html,greenskybluegrass2016-06-17t01.flac,Etree,flac,greenskybluegrass,assigned,Greensky Bluegrass,2016-06-17 00:00:00,yyyy-mm-dd,True,4
6dba8c843ee1c24855eefaf4f95bc68528f5255c,gd1992-12-16d1t01.flac,LosslessLegs,flac,gd,canonical,Grateful Dead,1992-12-16 00:00:00,yyyy-mm-dd,True,4
587547.html,flecktones2016-06-16d02t01.flac,Etree,flac,flecktones,assigned,Bela Fleck & The Flecktones,2016-06-16 00:00:00,yyyy-mm-dd,True,4
587465.html,dubapocalypse2016-06-26set1t04.flac,Etree,flac,dubapocalypse,assigned,Dubapocalypse,2016-06-26 00:00:00,yyyy-mm-dd,True,4
98f59d64351a0d332ada8dc5420721947cfc1a90,JohnnyWinter1991-02-11.akg451.ssb.t01 Hideaway.flac,LosslessLegs,flac,johnnywinter,assigned,Johnny Winter,1991-02-11 00:00:00,yyyy-mm-dd,True,4
587541.html,ccde2016-07-02.m934b.pmd660.16bit-t01.flac,Etree,flac,ccde,assigned,Chinese Connection Dub Embassy,2016-07-02 00:00:00,yyyy-mm-dd,True,4
9b4be863e41794fa7a27e092214bf7f8705e5e05,Zero1993-09-23t01.aud,LosslessLegs,aud,zero,canonical,Zero,1993-09-23 00:00:00,yyyy-mm-dd,True,4
587472.html,Tyminski2016-06-11t01.flac,Etree,flac,tyminski,assigned,Tyminski,2016-06-11 00:00:00,yyyy-mm-dd,True,4
587471.html,Anders2016-02-13d2t08.flac,Etree,flac,anders,assigned,Anders Osbourne,2016-02-13 00:00:00,yyyy-mm-dd,True,4
05538cc38f68fd8cf4da7d4d7cba07190a6fa430,deadandco2016-06-25s1t01.spyder9.flac16.flac,LosslessLegs,flac,deadandco,assigned,Dead & Company,2016-06-25 00:00:00,yyyy-mm-dd,True,4
0315569d716da95c4950d9bce8f753c6e9e719fb,jg-ms1974-11-28-d1t01.flac,LosslessLegs,flac,jg-ms,assigned,Jerry Garcia & Merl Saunders,1974-11-28 00:00:00,yyyy-mm-dd,True,4
587466.html,nephrok2016-06-26t11.flac,Etree,flac,nephrok,assigned,Nephrok,2016-06-26 00:00:00,yyyy-mm-dd,True,4
44befd58aa1dc22df43173f16b56316a97859024,jg1974-12-07.gs.aud.castelli.menke.motb.d1t01.flac,LosslessLegs,flac,jg,variant,Jerry Garcia,1974-12-07 00:00:00,yyyy-mm-dd,True,4
587543.html,ph2016-07-08.mk41v.sxr4.1644.s1t01.flac,Etree,flac,ph,canonical,Phish,2016-07-08 00:00:00,yyyy-mm-dd,True,4
4c8b66dba6f72665822cf3a9d00b912d47e6d0e6,gd1992-12-13d1t01.shn,LosslessLegs,shn,gd,canonical,Grateful Dead,1992-12-13 00:00:00,yyyy-mm-dd,True,4
587544.html,ph2016-07-08.mk41v.sxr4.2496.s1t01.flac,Etree,flac,ph,canonical,Phish,2016-07-08 00:00:00,yyyy-mm-dd,True,4
d0b4df4f5e0bdd6ad4a5643effa16861155ba4f9,gd1992-12-16d1t01.shn,LosslessLegs,shn,gd,canonical,Grateful Dead,1992-12-16 00:00:00,yyyy-mm-dd,True,4
587480.html,desertdwellers2016-07-02.mk4.psp2.zoomf8.16bit-t01.flac,Etree,flac,desertdwellers,assigned,Desert Dwellers,2016-07-02 00:00:00,yyyy-mm-dd,True,4
587476.html,Strgdstrs2016-06-12t01.flac,Etree,flac,strgdstrs,assigned,The Infamous Stringdusters,2016-06-12 00:00:00,yyyy-mm-dd,True,4
587479.html,aaronkamm2016-07-01.mk4.psp2.zoomf8.24bit-t01.flac,Etree,flac,aaronkamm,assigned,Aaron Kamm,2016-07-01 00:00:00,yyyy-mm-dd,True,4
bfca9a4d4890d21e7b9633b3dee210d75acb40a9,youngbloods1972-08-05d1t01.flac,LosslessLegs,flac,youngbloods,assigned,The Youngbloods,1972-08-05 00:00:00,yyyy-mm-dd,True,4
587538.html,jgb1976-01-07tjsd1t01.flac,Etree,flac,jgb,canonical,Jerry Garcia Band,1976-01-07 00:00:00,yyyy-mm-dd,True,4
c3dde5d0a4d40335aed2c291d685c29ac125964c,gd1992-12-12d1tr01.flac,LosslessLegs,flac,gd,canonical,Grateful Dead,1992-12-12 00:00:00,yyyy-mm-dd,True,4
aa2250a21645e9c64a19eb95901c993cd6476625,jgms1974-11-14-early-t01.flac,LosslessLegs,flac,jgms,assigned,Jerry Garcia & Merl Saunders,1974-11-14 00:00:00,yyyy-mm-dd,True,4
587473.html,DGBX2016-06-11t01.flac,Etree,flac,dgbx,assigned,Darwin's Grab Bag,2016-06-11 00:00:00,yyyy-mm-dd,True,4
587549.html,dc2016-07-02set1t01.flac,Etree,flac,dc,assigned,Dead & Company,2016-07-02 00:00:00,yyyy-mm-dd,True,4
c65476ab9a67ca73db5e0cd5d90268e466c57ed4,gd1992-12-12d1t05.shn,LosslessLegs,shn,gd,canonical,Grateful Dead,1992-12-12 00:00:00,yyyy-mm-dd,True,4
8fac66c52d211d89375de278c9dc8dedaadbb35e,deanmonkey&thedropouts2015-11-21t01.cm300s.cp1s.16bit.flac,LosslessLegs,flac,deanmonkey&thedropouts,assigned,Dean Monkey & The Dropouts,2015-11-21 00:00:00,yyyy-mm-dd,True,4
587546.html,zak2016-06-19d01t11.flac,Etree,flac,zak,assigned,Zak Winnick,2016-06-19 00:00:00,yyyy-mm-dd,True,4
587477.html,Cleverlys2016-06-11t01.flac,Etree,flac,cleverlys,assigned,The Cleverlys,2016-06-11 00:00:00,yyyy-mm-dd,True,4
925e877c2128b2202bf255ba83fe2c0f75e27fd8,deanmonkey&thedropouts2015-11-21t01.sbd.cm300s.cp1s.mtx.16bit.flac,LosslessLegs,flac,deanmonkey&thedropouts,assigned,Dean Monkey & The Dropouts,2015-11-21 00:00:00,yyyy-mm-dd,True,4
587478.html,aaronkamm2016-07-01.mk4.psp2.zoomf8.16bit-t01.flac,Etree,flac,aaronkamm,assigned,Aaron Kamm,2016-07-01 00:00:00,yyyy-mm-dd,True,4
587464.html,ph2016-07-03.mk41v.sxr4.2496.s1t01.flac,Etree,flac,ph,canonical,Phish,2016-07-03 00:00:00,yyyy-mm-dd,True,4
jg1975-xx-xx.boswell-smith.flac16,jgb1975-00-00t01.flac,LosslessLegs,flac,jgb,canonical,Jerry Garcia Band,,yyyy-mm-dd,False,3
450fd8a5879963e324f16a46c2e9e3922990a2c6,gd84-07-14s1t01.flac,LosslessLegs,flac,gd,canonical,Grateful Dead,1984-07-14 00:00:00,yy-mm-dd,True,3
567557.html,BBCPhil-2009-05-15-tr01-Shostakovich-Op145a-I.flac,DimeaDozen,flac,bbcphil,assigned,BBC Philharmonic,2009-05-15 00:00:00,yyyy-mm-dd,False,3
3d6370aad17c88b860849e8d2bd992e1fe1906b8,gd80-08-29audd1t01.flac,LosslessLegs,flac,gd,canonical,Grateful Dead,1980-08-29 00:00:00,yy-mm-dd,True,3
566004.html,Dirty Knobs-2016-07-06-tr01.flac,DimeaDozen,flac,dirty knobs,assigned,The Dirty Knobs,2016-07-06 00:00:00,yyyy-mm-dd,False,3
565733.html,hugo largo - 1989-07-01 - roskilde - t 01.flac,DimeaDozen,flac,hugo largo,assigned,Hugo Largo,1989-07-01 00:00:00,yyyy-mm-dd,False,3
566793.html,01 bd2016-07-06d1t1.flac,DimeaDozen,flac,bd,assigned,Bob Dylan,2016-07-06 00:00:00,yyyy-mm-dd,False,3
566787.html,Maria Muldaur 1979-12-01 Bremen-01.flac,DimeaDozen,flac,maria muldaur,assigned,Maria Muldaur,1979-12-01 00:00:00,yyyy-mm-dd,False,3
566790.html,"Ugly Kid Joe 1993-08-03 Fairgrounds, Allentown, PA03.flac",DimeaDozen,flac,ugly kid joe,assigned,Ugly Kid Joe,1993-08-03 00:00:00,yyyy-mm-dd,False,3
f02aacdbdde76287ca5cd17f487418e2992149c6,gd80-09-06d1t01.shn,LosslessLegs,shn,gd,canonical,Grateful Dead,1980-09-06 00:00:00,yy-mm-dd,True,3
02b1cf3e4387d8959964dfd456c2de0204e38129,gd80-08-27d1t01.shn,LosslessLegs,shn,gd,canonical,Grateful Dead,1980-08-27 00:00:00,yy-mm-dd,True,3
565774.html,"Pretenders 2000-08-15 SPAC, Saratoga Springs, NY05.flac",DimeaDozen,flac,pretenders,assigned,The Pretenders,2000-08-15 00:00:00,yyyy-mm-dd,False,3
b1ec140ba277584bea872cda1bbc9873fcfec780,MS_JGB_2016-07-03_S101.flac,LosslessLegs,flac,ms_jgb,assigned,Jerry Garcia & Merl Saunders,2016-07-03 00:00:00,yyyy-mm-dd,False,3
126825.html,Slydogs 2016-04-29 Kansas City T-01.flac,TradersDen,flac,slydogs,assigned,Sly Dogs,2016-04-29 00:00:00,yyyy-mm-dd,False,3
566934.html,u2_1993-11-16.sbd.fradocarm.vgrm341_d1t13.flac,DimeaDozen,flac,u2,assigned,U2,1993-11-16 00:00:00,yyyy-mm-dd,False,3
565985.html,PAWS 2016-06-28t01.flac,DimeaDozen,flac,paws,assigned,PAWS,2016-06-28 00:00:00,yyyy-mm-dd,False,3
ff6758bd7d06d4a4de01ef878faf6f0b67246028,GD80-08-31d1t01.shn,LosslessLegs,shn,gd,canonical,Grateful Dead,1980-08-31 00:00:00,yy-mm-dd,True,3
94ff7eabf534f650c25313dcd272683fcbcbd1f1,gd93-02-22d3t04.shn,LosslessLegs,shn,gd,canonical,Grateful Dead,1993-02-22 00:00:00,yy-mm-dd,True,3
f27d543f813d7272c38ba295db6cebeaf5ced97c,gd80-09-02d1t01.shn,LosslessLegs,shn,gd,canonical,Grateful Dead,1980-09-02 00:00:00,yy-mm-dd,True,3
126826.html,The Who 2016-04-29 Kansas City T-01.flac,TradersDen,flac,the who,assigned,The Who,2016-04-29 00:00:00,yyyy-mm-dd,False,3
566018.html,Sam Amidon 2016-02-03 Genf-01.flac,DimeaDozen,flac,sam amidon,assigned,Sam Amidon,2016-02-03 00:00:00,yyyy-mm-dd,False,3
566919.html,Elder 2016-04-29_t01.flac,DimeaDozen,flac,elder,assigned,Elder,2016-04-29 00:00:00,yyyy-mm-dd,False,3
126999.html,S Marriott 1985-03-24 44khz16b t02.flac,TradersDen,flac,s marriott,assigned,Steve Marriott,1985-03-24 00:00:00,yyyy-mm-dd,False,3
d9025df47583dc48dc22e8c6f91ec2c13fb38f03,gd70-05-15b.s1t01.flac,LosslessLegs,flac,gd,canonical,Grateful Dead,1970-05-15 00:00:00,yy-mm-dd,True,3
566764.html,"Type O Negative 1995-07-25 OCF, Middletown, NY06.flac",DimeaDozen,flac,type o negative,assigned,Type O Negative,1995-07-25 00:00:00,yyyy-mm-dd,False,3
126998.html,S Marriott 1985-03-24 96khz24b t02.flac,TradersDen,flac,s marriott,assigned,Steve Marriott,1985-03-24 00:00:00,yyyy-mm-dd,False,3
7d66aee7bb5139e86af56f8bb6045f020027bd05,shiny.2016-07-22.matrix.flac16.t01.flac,LosslessLegs,flac,shiny,assigned,Shiny,2016-07-22 00:00:00,yyyy-mm-dd,False,3
5b9e3bfed48671cfb06e28ae43393bd3663555d5,gd93-02-23d1t01.shn,LosslessLegs,shn,gd,canonical,Grateful Dead,1993-02-23 00:00:00,yy-mm-dd,True,3
566031.html,cure-1996-09-15-Matrix-t01.flac,DimeaDozen,flac,cure,assigned,The Cure,1996-09-15 00:00:00,yyyy-mm-dd,False,3
565750.html,"01 Mutemath, Charlotte NC 2016-06-28.flac",DimeaDozen,flac,mutemath,assigned,Mutemath,2016-06-28 00:00:00,yyyy-mm-dd,False,3
53307fb5d801884ea1ce4818cec2f9e875793413,jgb74-11-15d2t202.shn,LosslessLegs,shn,jgb,canonical,Jerry Garcia Band,1974-11-15 00:00:00,yy-mm-dd,True,3
566917.html,"White Zombie 1996-08-24 CAA, East Rutherford, NJ11.flac",DimeaDozen,flac,white zombie,assigned,White Zombie,1996-08-24 00:00:00,yyyy-mm-dd,False,3
566776.html,Steve Knightley_2016-07-16_01.flac,DimeaDozen,flac,steve knightley,assigned,Steve Knightley,2016-07-16 00:00:00,yyyy-mm-dd,False,3
566017.html,"1. Radio-Interview with Joe Jackson-2016-03-15 - radioPARADISO, Berlin.flac",DimeaDozen,flac,joe jackson,assigned,Joe Jackson,2016-03-15 00:00:00,yyyy-mm-dd,False,3
566782.html,ams15-04-26t-01.flac,DimeaDozen,flac,ams,assigned,All Mighty Senators,2026-04-15 00:00:00,yy-mm-dd,True,3
746fbd175e846d0a92f1a3d53f5981598d21f91e,Stu_Allen_Mars_Hotel_2016-07-02_S101.flac,LosslessLegs,flac,stu_allen_mars_hotel,assigned,Stu Allen & Mars Hotel,2016-07-02 00:00:00,yyyy-mm-dd,False,3
566777.html,Spectrum 2012-08-18_t01.flac,DimeaDozen,flac,spectrum,assigned,Spectrum,2012-08-18 00:00:00,yyyy-mm-dd,False,3
566014.html,Element Of Crime 2015-11-06 Weekender-01.flac,DimeaDozen,flac,element of crime,assigned,Element of Crime,2015-11-06 00:00:00,yyyy-mm-dd,False,3
566012.html,Big Moon 2016-05-21t01.flac,DimeaDozen,flac,big moon,assigned,Big Moon,2016-05-21 00:00:00,yyyy-mm-dd,False,3
567566.html,"01. Tiger in Your Tank--Cheyenne, WY, USA 2014-08-27.flac",DimeaDozen,flac,tiger in your tank,assigned,Tiger in Your Tank,2014-08-27 00:00:00,yyyy-mm-dd,False,3
566931.html,"Bruce Springsteen - 2005-05-14, Patriot Center, Fairfax, VA - 05 - Further On (Up the Road).flac",DimeaDozen,flac,bruce springsteen,assigned,Bruce Springsteen,2005-05-14 00:00:00,yyyy-mm-dd,False,3
565739.html,Polica 2016-06-29t01.mp2,DimeaDozen,mp2,polica,assigned,Poli?a,2016-06-29 00:00:00,yyyy-mm-dd,False,3
565737.html,Teleman 2016-06-20t01.mp2,DimeaDozen,mp2,teleman,assigned,Teleman,2016-06-20 00:00:00,yyyy-mm-dd,False,3
566915.html,gd84-07-15s1t01.flac,DimeaDozen,flac,gd,canonical,Grateful Dead,1984-07-15 00:00:00,yy-mm-dd,True,3
f5406a59064d16c924804da467db33546881b7fb,gd80-09-03d1t01.shn,LosslessLegs,shn,gd,canonical,Grateful Dead,1980-09-03 00:00:00,yy-mm-dd,True,3
567565.html,Neil Finn 2016-07-07 Highland T-01.flac,DimeaDozen,flac,neil finn,assigned,Neil Finn,2016-07-07 00:00:00,yyyy-mm-dd,False,3
566755.html,ElectricWizard 2016-04-29_t01.flac,DimeaDozen,flac,electricwizard,assigned,Electric Wizard,2016-04-29 00:00:00,yyyy-mm-dd,False,3
565861.html,Trudell-1991-04-19-tr01.flac,DimeaDozen,flac,trudell,assigned,Trudell,1991-04-19 00:00:00,yyyy-mm-dd,False,3
565780.html,SevenThatSpells 2016-07-02_t01.flac,DimeaDozen,flac,seventhatspells,assigned,Seven That Spells,2016-07-02 00:00:00,yyyy-mm-dd,False,3
566798.html,Keith Jarrett solo 2016-07-15 Munich 101.flac,DimeaDozen,flac,keith jarrett,assigned,Keith Jarrett,2016-07-15 00:00:00,yyyy-mm-dd,False,3
41e78f8cd2929ac8e733af7db7960ff3d6e4796e,gd81-03-06d1t01.shn,LosslessLegs,shn,gd,canonical,Grateful Dead,1981-03-06 00:00:00,yy-mm-dd,True,3
566862.html,SomaliYachtClub 2016-04-29_t01.flac,DimeaDozen,flac,somaliyachtclub,assigned,Somali Yacht Club,2016-04-29 00:00:00,yyyy-mm-dd,False,3
126926.html,Rod Stewart-1984-07-08-d1-tr02.flac,TradersDen,flac,rod stewart,assigned,Rod Stewart,1984-07-08 00:00:00,yyyy-mm-dd,False,3
565841.html,Culture Club - 2016-06-28 - JKL - 01 - Miss Me Blind - Take I.flac,DimeaDozen,flac,culture club,assigned,Culture Club,2016-06-28 00:00:00,yyyy-mm-dd,False,3
acd541a48ea3a4f6c007f29b821cc3860b38361b,gd92-12-13d1t01.flac,LosslessLegs,flac,gd,canonical,Grateful Dead,1992-12-13 00:00:00,yy-mm-dd,True,3
0a0c56b4e0a8ed0a6553d0d266ba59170a6e8d92,gd92-12-13s1t01.flac,LosslessLegs,flac,gd,canonical,Grateful Dead,1992-12-13 00:00:00,yy-mm-dd,True,3
566854.html,01 bd2016-07-02d1t1.flac,DimeaDozen,flac,bd,assigned,Bob Dylan,2016-07-02 00:00:00,yyyy-mm-dd,False,3
cce9703578925ebcf32b8684276d196c7fa51162,gd80-08-30d1t01.shn,LosslessLegs,shn,gd,canonical,Grateful Dead,1980-08-30 00:00:00,yy-mm-dd,True,3
566852.html,"Van Halen 1986-08-20 Forum, Montreal, QC, Canada13.flac",DimeaDozen,flac,van halen,assigned,Van Halen,1986-08-20 00:00:00,yyyy-mm-dd,False,3
caf250681648765412919168745383452c848622,gd80-08-30audd1t01.flac,LosslessLegs,flac,gd,canonical,Grateful Dead,1980-08-30 00:00:00,yy-mm-dd,True,3
566851.html,101 Klaus Schulze 1982-09-22 London 1st g aud.flac,DimeaDozen,flac,klaus schulze,assigned,Klaus Schulze,1982-09-22 00:00:00,yyyy-mm-dd,False,3
f81d578fc297cba5b497edcda77e80b4ab253a6c,gd81-03-05d1t01.shn,LosslessLegs,shn,gd,canonical,Grateful Dead,1981-03-05 00:00:00,yy-mm-dd,True,3
565907.html,RHCP_1992-08-07_AUD_t01.flac,DimeaDozen,flac,rhcp,assigned,Red Hot Chili Peppers,1992-08-07 00:00:00,yyyy-mm-dd,False,3
565833.html,bd - 2016-07-03 - 01 Things Have Changed.flac,DimeaDozen,flac,bd,assigned,Bob Dylan,2016-07-03 00:00:00,yyyy-mm-dd,False,3
566848.html,LOTNC 1983-09-18 Darmstadt-01.flac,DimeaDozen,flac,lotnc,assigned,The Lords of the New Church,1983-09-18 00:00:00,yyyy-mm-dd,False,3
567522.html,The Heartbreakers 1975-11-16 NYC AUD_01.flac,DimeaDozen,flac,the heartbreakers,assigned,The Heartbreakers,1975-11-16 00:00:00,yyyy-mm-dd,False,3
565831.html,sator - 1989-04-07 - copenhagen - t01.flac,DimeaDozen,flac,sator,assigned,Sator,1989-04-07 00:00:00,yyyy-mm-dd,False,3
565843.html,Hollywood Vampires_2016-07-02_t01.flac,DimeaDozen,flac,hollywood vampires,assigned,Hollywood Vampires,2016-07-02 00:00:00,yyyy-mm-dd,False,3
566879.html,"01. Slow Train--Paris, France 2013-04-01.flac",DimeaDozen,flac,slow train,assigned,Slow Train,2013-04-01 00:00:00,yyyy-mm-dd,False,3
9da56d8d49f9838576a963ed7a9fbb0cb05444a5,garcia74-11-05d1t01.flac,LosslessLegs,flac,garcia,canonical,Jerry Garcia,1974-11-05 00:00:00,yy-mm-dd,True,3
565857.html,BoF 2016-03-04 Glems cmc2501.flac,DimeaDozen,flac,bof,assigned,Andrew Bird,2016-03-04 00:00:00,yyyy-mm-dd,False,3
6e1d7c55dadf4198590e53ddba3313ffed36b063,gd80-12-12d1t01.shn,LosslessLegs,shn,gd,canonical,Grateful Dead,1980-12-12 00:00:00,yy-mm-dd,True,3
565862.html,Dan Mangan 2015-09-25 Hamburg-01.flac,DimeaDozen,flac,dan mangan,assigned,Dan Mangan,2015-09-25 00:00:00,yyyy-mm-dd,False,3
565864.html,Vibravoid 2016-07-02_t01.flac,DimeaDozen,flac,vibravoid,assigned,Vibravoid,2016-07-02 00:00:00,yyyy-mm-dd,False,3
565866.html,AmjadAliKhan-2006-10-02-tr01-announcements.flac,DimeaDozen,flac,amjadalikhan,assigned,Amjad Ali Khan,2006-10-02 00:00:00,yyyy-mm-dd,False,3
126953.html,Humble Pie 1972-08-22 96khz24b t01.flac,TradersDen,flac,humble pie,assigned,Humble Pie,1972-08-22 00:00:00,yyyy-mm-dd,False,3
565870.html,Black Honey 2016-05-20t01.flac,DimeaDozen,flac,black honey,assigned,Black Honey,2016-05-20 00:00:00,yyyy-mm-dd,False,3
